-249.0259249670802, 0.2459012103929723
-244.30065193814443, 0.5510634709393543
-245.01778578626238, 0.0540171893419199
-240.2037585682031, 1.3152522542966523
-240.9102419136263, 0.9329347092282063
-236.9163034030683, 0.5880790394718076
-238.95409958534412, 0.32071338432217544
-232.10937652013888, 1.7728282800738668
-232.81230969799708, 1.4287536471817646
-234.8501058802729, 1.1613879920321324
-234.87850722079247, 0.855444694621454
-224.04102903421744, 1.9499562832246369
-226.75572383220862, 1.618964017809347
-215.96321443478956, 2.229065385512314
-218.67554245440414, 1.9235683948812436
-208.5398140564991, 2.6867529879844483
-208.5682153970186, 2.38080969057377
-208.5930665699732, 2.113109305339435
-204.4855226973371, 2.9920268252257216
-199.76024966840123, 3.2971890857721036
-202.50097902853537, 2.685748797730369
-196.43374266005208, 2.990687904886954
-191.68006829059675, 3.6017934628440003
-192.38655163601993, 3.2194759177755685
-184.2850692528258, 3.7535377679054562
-184.3134705933453, 3.447594470494792
-184.3418719338648, 3.1416511730841137
-184.3667231068194, 2.873950787849779
-180.36213409356657, 2.643823854622383
-176.31139290196944, 2.9108547796873268
-175.69011357810484, 2.375342432523766
-176.39659692352802, 1.99302488745532
-168.3306162159833, 2.1446576158218846
-168.35546738893788, 1.87695723058755
-160.28593651382818, 2.066832871130444
-162.32018252853908, 1.837710128157127
-151.56080802839284, 2.0908776488809906
-144.16817576899842, 2.2171266791582127
-144.196577109518, 1.9111833817475485
-140.1955382638301, 1.6428135363438372
-138.1293407410347, 2.2161224889041335
-136.15189740736287, 1.833358637056108
-132.15795889680487, 1.4885029672997092
-128.11431804033765, 1.6790480680119941
-127.4883051597198, 1.1945262704168726
-120.05543766792277, 1.7541949720258714
-120.08383900844228, 1.4482516746152072
-120.11224034896179, 1.142308377204543
-122.1464863636727, 0.9131856342312403
-115.97274496824122, 2.3654121066778373
-116.00114630876072, 2.059468809267173
-111.24747193930551, 2.6705743672242193
-114.01660263995905, 1.7531907817717922
-114.04500398047855, 1.447247484361128
-114.06630498586821, 1.2177900113031228
-107.935165601216, 2.2111015376337235
-109.9694116159269, 1.9819787946604066
-103.8524729015345, 2.8223186722856752
-103.880874242054, 2.516375374874997
-99.88338556393103, 2.209762617294942
-99.90468656932069, 1.9803051442369366
-95.82909420476904, 2.515036454536215
-91.16062385687235, 2.2083121202612688
-93.86585154135696, 1.9793009539828574
-87.76311349722425, 2.666669182902794
-83.76562481910128, 2.3600564253227247
-83.79402615962078, 2.0541131279120606
-83.81887733257531, 1.7864127426777259
-79.71843379506913, 2.588844438211339
-77.74099046139725, 2.2060805863632993
-75.75644679259551, 1.8998025588679468
-75.78484813311502, 1.5938592614572684
-75.80969930606966, 1.3261588762229337
-71.1424123473613, 1.0066869045558633
-67.71886742557035, 1.7454919898238188
-67.74726876608986, 1.4395486924131546
-62.99359439663465, 2.050654250370215
-63.07643163981652, 1.1583196329224137
-65.78402610267779, 0.9038131918597969
-59.00793961039483, 1.6165651188690333
-55.58439468860388, 2.355370204137003
-55.61279602912339, 2.049426906726339
-47.5184139810591, 2.5070029325035534
-47.546815321578606, 2.2010596350928893
-49.58106133628951, 1.9719368921195723
-42.793140952123395, 2.8121651930499496
-38.72464892270159, 3.270410678996555
-41.49377962335518, 2.353027093544142
-34.656156893279785, 3.7286561649431746
-37.425287593933376, 2.811272579490762
-30.58766486385798, 4.186901650889794
-33.34969522938161, 3.3460038897900404
-27.261157855508714, 3.8804004700046306
-22.507483486053502, 4.491506027961677
-23.210416663911587, 4.1474313950695745
-14.42730210824891, 4.796110405033588
-15.130235286107109, 4.452035772141471
-17.16093113325303, 4.261155941344498
-7.01810240021814, 5.1008263588003615
-7.042953573172781, 4.833125973566027
-9.08074975544855, 4.565760318416395
-2.9638110410561467, 5.406100196041649
1.7614619878795565, 5.711262456588031
